ProductKey,CurrencyAlternateKey,FIRST_NAME,LAST_NAME,OrderDateKey,OrderQuantity,UnitPrice,SecretCode
312,USD,Jacqueline,Ward,04.03.2011 00:00:00,1,3578,27,7D27FF67-3
311,USD,Katherine,Rodriguez,04.03.2011 00:00:00,1,3578,27,BC57E6B1-1
313,USD,Todd,Zhu,04.03.2011 00:00:00,1,3578,27,F1C195B2-6
346,USD,Jack,Collins,04.03.2011 00:00:00,1,3399,99,6A53343C-D
314,AUD,Willie,She,04.03.2011 00:00:00,1,3578,27,38B33DB1-A
311,DEM,Anne,Rubio,05.03.2011 00:00:00,1,3578,27,133184D3-6
311,USD,Fernando,Turner,05.03.2011 00:00:00,1,3578,27,F3E9BE90-5
312,USD,Jenny,Wagner,05.03.2011 00:00:00,1,3578,27,8FD23337-D
314,GBP,Michele,Perez,06.03.2011 00:00:00,1,3578,27,D6863395-C
311,USD,Eric,Alexander,06.03.2011 00:00:00,1,3578,27,BAD7B6CB-5
314,USD,Taylor,Davis,06.03.2011 00:00:00,1,3578,27,D2F0AFE3-D
310,USD,Marshall,Lal,06.03.2011 00:00:00,1,3578,27,A50FE492-8
313,AUD,Cedric,Chen,06.03.2011 00:00:00,1,3578,27,52E9BDB4-6
338,USD,Kevin,Adams,06.03.2011 00:00:00,1,699,10,39722F11-2
314,AUD,Deborah,Kumar,06.03.2011 00:00:00,1,3578,27,674754DE-A
313,FRF,Victor,Romero,07.03.2011 00:00:00,1,3578,27,AADD3625-D
311,USD,Billy,Alvarez,07.03.2011 00:00:00,1,3578,27,8F8D63DB-E
314,USD,Nicole,Howard,07.03.2011 00:00:00,1,3578,27,CB6F40E7-2
313,USD,Savannah,Evans,07.03.2011 00:00:00,1,3578,27,53AAD9C1-2
338,USD,Gabrielle,Mitchell,07.03.2011 00:00:00,1,699,10,467C7BB9-7
312,GBP,Spencer,Griffin,08.03.2011 00:00:00,1,3578,27,E04CB02F-4
311,AUD,Maria,Watson,08.03.2011 00:00:00,1,3578,27,B6C5B804-4
313,AUD,Micah,Wu,08.03.2011 00:00:00,1,3578,27,E3F36E1A-9
314,FRF,Virginia,Sara,09.03.2011 00:00:00,1,3578,27,C3043DD8-8
350,GBP,Jerome,Romero,09.03.2011 00:00:00,1,3374,99,2F842A48-2
312,USD,Jennifer,Barnes,09.03.2011 00:00:00,1,3578,27,5F489C83-F
350,USD,Morgan,Edwards,09.03.2011 00:00:00,1,3374,99,8D14A918-0
347,AUD,Marc,Diaz,09.03.2011 00:00:00,1,3399,99,1484C66D-C
312,AUD,Ruth,Arun,09.03.2011 00:00:00,1,3578,27,D42FE7CA-2
310,AUD,Jaclyn,Ferrier,09.03.2011 00:00:00,1,3578,27,2CB4769C-A
310,USD,Clarence,Luo,10.03.2011 00:00:00,1,3578,27,6297C255-6
314,AUD,Michael,Moore,10.03.2011 00:00:00,1,3578,27,A6230B42-D
310,AUD,Deanna,Mehta,10.03.2011 00:00:00,1,3578,27,7DFCBA28-0
347,USD,Reginald,Munoz,12.03.2011 00:00:00,1,3399,99,79243721-1
313,AUD,Christy,Zheng,12.03.2011 00:00:00,1,3578,27,AAF74029-6
334,GBP,Theodore,Ruiz,13.03.2011 00:00:00,1,699,10,61083922-F
322,GBP,Clarence,Nara,13.03.2011 00:00:00,1,699,10,088C675E-1
348,AUD,Todd,Gao,13.03.2011 00:00:00,1,3374,99,B2EF363C-C
310,AUD,Alicia,Beck,13.03.2011 00:00:00,1,3578,27,7B505762-B
312,DEM,Benjamin,Jackson,14.03.2011 00:00:00,1,3578,27,E7F0CFE8-B
312,USD,Gabrielle,Coleman,14.03.2011 00:00:00,1,3578,27,A0E16452-1
310,AUD,Stephanie,Gray,14.03.2011 00:00:00,1,3578,27,0F503FAD-8
313,AUD,Carl,Goel,14.03.2011 00:00:00,1,3578,27,4C4E7316-7
314,AUD,Victor,Sanz,14.03.2011 00:00:00,1,3578,27,FA78AAB0-8
312,USD,Alexandra,Stewart,15.03.2011 00:00:00,1,3578,27,9E9A40BD-A
310,USD,Connor,Chen,15.03.2011 00:00:00,1,3578,27,B2435D39-F
313,AUD,Trisha,Wang,15.03.2011 00:00:00,1,3578,27,FC667A86-4
311,AUD,Mayra,Kovar,15.03.2011 00:00:00,1,3578,27,F4B95119-0
313,FRF,Calvin,Deng,16.03.2011 00:00:00,1,3578,27,2CC21448-9
311,USD,Tamara,Yang,16.03.2011 00:00:00,1,3578,27,F05E9576-6
312,USD,William,Miller,16.03.2011 00:00:00,1,3578,27,D69E368C-2
336,USD,Kyle,Diaz,16.03.2011 00:00:00,1,699,10,20C6B224-0
312,AUD,Clayton,Deng,16.03.2011 00:00:00,1,3578,27,8660DC9E-3
347,GBP,Shannon,Liu,17.03.2011 00:00:00,1,3399,99,0DBD1534-3
313,USD,Bruce,Ward,17.03.2011 00:00:00,1,3578,27,55B95B40-D
347,USD,Alyssa,Wood,17.03.2011 00:00:00,1,3399,99,B5DFF846-9
311,AUD,Darren,Rana,17.03.2011 00:00:00,1,3578,27,E86FB8DC-5
310,GBP,Logan,Wright,18.03.2011 00:00:00,1,3578,27,B9CCA985-C
313,USD,Katherine,Patterson,18.03.2011 00:00:00,1,3578,27,1BC6FF6A-2
312,USD,Isabella,Johnson,18.03.2011 00:00:00,1,3578,27,E41B7536-A
310,AUD,Terrence,Sharma,18.03.2011 00:00:00,1,3578,27,1D74828D-F
311,AUD,Jonathan,Green,18.03.2011 00:00:00,1,3578,27,4A30FC10-1
312,USD,Jerry,Chander,19.03.2011 00:00:00,1,3578,27,6B8E979C-4
314,DEM,Andres,Shan,19.03.2011 00:00:00,1,3578,27,4DCA347B-0
310,USD,Jon,Zhao,19.03.2011 00:00:00,1,3578,27,222F2039-9
311,CAD,Jonathan,Mitchell,19.03.2011 00:00:00,1,3578,27,B5693146-6
338,USD,Marissa,Butler,19.03.2011 00:00:00,1,699,10,D0E3AE45-3
345,AUD,Jon,Zhou,19.03.2011 00:00:00,1,3399,99,E9E2C29A-6
314,AUD,Carly,Nath,19.03.2011 00:00:00,1,3578,27,A16B530A-0
311,AUD,Fernando,Green,19.03.2011 00:00:00,1,3578,27,677BDF77-8
310,GBP,Kurt,Tang,20.03.2011 00:00:00,1,3578,27,1A459F27-8
314,USD,Cassidy,Coleman,20.03.2011 00:00:00,1,3578,27,D394D209-E
322,GBP,Kayla,Jackson,21.03.2011 00:00:00,1,699,10,0CFB40FA-D
313,FRF,Robyn,Alvarez,21.03.2011 00:00:00,1,3578,27,1AB39215-4
349,FRF,Maria,Alexander,21.03.2011 00:00:00,1,3374,99,AF9632A0-F
344,GBP,Emily,Miller,21.03.2011 00:00:00,1,3399,99,F49F49CD-2
344,USD,Rachel,Rogers,21.03.2011 00:00:00,1,3399,99,64975CEE-E
312,AUD,Omar,Chander,21.03.2011 00:00:00,1,3578,27,FF4ECDA8-5
334,FRF,Johnathan,Rodriguez,21.03.2011 00:00:00,1,699,10,93D742CD-8
312,AUD,Luis,Lopez,21.03.2011 00:00:00,1,3578,27,E54ED613-B
310,GBP,Clayton,Kumar,22.03.2011 00:00:00,1,3578,27,D13CB48F-D
312,USD,Madison,Russell,22.03.2011 00:00:00,1,3578,27,FD65325E-B
313,CAD,Sydney,Perez,22.03.2011 00:00:00,1,3578,27,96D33E80-8
312,USD,Mya,Long,22.03.2011 00:00:00,1,3578,27,3766C643-D
310,AUD,Shaun,Lal,22.03.2011 00:00:00,1,3578,27,CA4FD57E-8
311,AUD,Tracy,Rai,22.03.2011 00:00:00,1,3578,27,8CE86DF5-2
311,FRF,Kyle,Roberts,23.03.2011 00:00:00,1,3578,27,89AEB3EE-5
311,DEM,Carol,Xu,23.03.2011 00:00:00,1,3578,27,F850B1B7-F
313,USD,Taylor,Watson,23.03.2011 00:00:00,1,3578,27,74819C11-2
313,USD,Rachel,Washington,23.03.2011 00:00:00,1,3578,27,6823A7C2-0
312,AUD,Isabella,Price,23.03.2011 00:00:00,1,3578,27,0D481F72-C
312,AUD,Jasmine,Wilson,23.03.2011 00:00:00,1,3578,27,44682096-4
330,AUD,Joan,Martin,23.03.2011 00:00:00,1,699,10,36F0141F-A
312,FRF,Kurt,Nara,24.03.2011 00:00:00,1,3578,27,9AF85171-7
310,AUD,Michele,Raman,24.03.2011 00:00:00,1,3578,27,04F26507-1
313,AUD,Dustin,Luo,24.03.2011 00:00:00,1,3578,27,50DAAF76-7
313,GBP,Shawn,Nara,25.03.2011 00:00:00,1,3578,27,CC359253-3
312,USD,Samuel,Hughes,25.03.2011 00:00:00,1,3578,27,4D7F7804-3
311,USD,Kimberly,Cook,25.03.2011 00:00:00,1,3578,27,BBFEF838-9
312,GBP,Manuel,Perez,26.03.2011 00:00:00,1,3578,27,E4B86FF7-3
310,USD,Jesse,Turner,26.03.2011 00:00:00,1,3578,27,22B06896-8
314,USD,Willie,Lin,26.03.2011 00:00:00,1,3578,27,962E2D0D-B
340,USD,Kimberly,Torres,26.03.2011 00:00:00,1,699,10,00A5E38B-8
312,AUD,Walter,Jimenez,26.03.2011 00:00:00,1,3578,27,D9015D06-7
313,FRF,Shawna,Xie,27.03.2011 00:00:00,1,3578,27,26A2BB5A-6
310,DEM,Alan,Chen,27.03.2011 00:00:00,1,3578,27,F1472825-5
312,USD,Aidan,Henderson,27.03.2011 00:00:00,1,3578,27,DC4F1436-8
312,USD,Lydia,Garcia,27.03.2011 00:00:00,1,3578,27,4E74B334-0
312,CAD,Paige,Reed,27.03.2011 00:00:00,1,3578,27,BB229E97-B
322,GBP,Heidi,Arun,27.03.2011 00:00:00,1,699,10,8543B76E-F
310,AUD,Tanya,Alvarez,27.03.2011 00:00:00,1,3578,27,DF60BCBA-2
313,AUD,Randall,Rubio,27.03.2011 00:00:00,1,3578,27,7ED92F94-B
320,AUD,Tyrone,Navarro,27.03.2011 00:00:00,1,699,10,A4321687-C
336,AUD,Troy,Sanchez,27.03.2011 00:00:00,1,699,10,206C47F1-C
336,DEM,Lance,Gomez,28.03.2011 00:00:00,1,699,10,DB7E898C-5
312,GBP,Danny,Alvarez,28.03.2011 00:00:00,1,3578,27,1C909489-0
326,USD,Mackenzie,Cook,29.03.2011 00:00:00,1,699,10,11B391C4-4
314,GBP,Mallory,Martin,30.03.2011 00:00:00,1,3578,27,9A7C6703-5
314,GBP,Lisa,Zheng,30.03.2011 00:00:00,1,3578,27,67EFDD4E-A
311,FRF,Wendy,Ramos,30.03.2011 00:00:00,1,3578,27,A7020110-B
311,USD,Omar,Black,30.03.2011 00:00:00,1,3578,27,7F12E608-0
314,USD,Ian,Rivera,30.03.2011 00:00:00,1,3578,27,1A2EE3FC-1
311,AUD,Noah,Flores,30.03.2011 00:00:00,1,3578,27,6ABA5388-D
313,AUD,Nichole,Goel,30.03.2011 00:00:00,1,3578,27,B943A001-6
311,AUD,Dwayne,Torres,30.03.2011 00:00:00,1,3578,27,E3ED50A2-7
310,AUD,Alexandra,Allen,30.03.2011 00:00:00,1,3578,27,9DE27E0A-1
313,AUD,Paul,Shakespear,30.03.2011 00:00:00,1,3578,27,9AFD8E01-3
314,GBP,Lacey,He,31.03.2011 00:00:00,1,3578,27,5FB73D61-1
311,USD,Eduardo,Lewis,31.03.2011 00:00:00,1,3578,27,E99B3804-0
328,FRF,Candace,Sai,31.03.2011 00:00:00,1,699,10,DD27E289-A
344,AUD,Casey,Luo,31.03.2011 00:00:00,1,3399,99,AD6F76B5-6
311,FRF,Clifford,Garcia,01.04.2011 00:00:00,1,3578,27,DAFF0962-5
351,AUD,Chad,Kumar,01.04.2011 00:00:00,1,3374,99,65EBB457-F
312,AUD,Maria,Perry,01.04.2011 00:00:00,1,3578,27,BB6D6351-2
314,USD,Wyatt,Russell,02.04.2011 00:00:00,1,3578,27,21D9AE94-2
310,AUD,Karen,Li,02.04.2011 00:00:00,1,3578,27,84CFCB0E-3
311,AUD,Gina,Torres,02.04.2011 00:00:00,1,3578,27,684A828A-E
312,USD,Alyssa,Jones,02.04.2011 00:00:00,1,3578,27,294EE48D-F
311,USD,Zachary,Martin,03.04.2011 00:00:00,1,3578,27,4D09EBFB-A
310,AUD,Jason,Butler,03.04.2011 00:00:00,1,3578,27,8A1C71D7-5
345,GBP,Arthur,Carlson,04.04.2011 00:00:00,1,3399,99,8E971B54-F
311,USD,Madeline,Mitchell,04.04.2011 00:00:00,1,3578,27,31C484A6-A
324,GBP,Kristina,Mehta,04.04.2011 00:00:00,1,699,10,550FFFB2-2
345,USD,Jesse,Richardson,04.04.2011 00:00:00,1,3399,99,0D31E819-3
351,AUD,Edwin,Nara,04.04.2011 00:00:00,1,3374,99,95D3F715-C
314,AUD,Jeffery,Wang,04.04.2011 00:00:00,1,3578,27,DE2BF85A-D
311,AUD,Nancy,Mehta,04.04.2011 00:00:00,1,3578,27,D78061AA-8
314,AUD,Ivan,Garcia,04.04.2011 00:00:00,1,3578,27,48818514-4
348,USD,Nathan,Hayes,05.04.2011 00:00:00,1,3374,99,C0CE537A-D
320,USD,Lauren,Jenkins,05.04.2011 00:00:00,1,699,10,53AF96BB-9
314,AUD,Bradley,Yuan,05.04.2011 00:00:00,1,3578,27,A4F531A7-E
310,GBP,Emmanuel,Patel,06.04.2011 00:00:00,1,3578,27,6C29FC38-0
313,USD,Morgan,Henderson,06.04.2011 00:00:00,1,3578,27,EDA5FE68-0
336,USD,Kaylee,Kelly,06.04.2011 00:00:00,1,699,10,88CA70D8-0
312,AUD,Pedro,Rodriguez,06.04.2011 00:00:00,1,3578,27,0F5354AC-B
313,GBP,Jay,Malhotra,07.04.2011 00:00:00,1,3578,27,5C59A7F4-9
311,USD,Marcus,Cook,07.04.2011 00:00:00,1,3578,27,FB0723AE-E
312,USD,Samantha,Davis,07.04.2011 00:00:00,1,3578,27,629922F7-E
314,USD,Sean,Gonzalez,07.04.2011 00:00:00,1,3578,27,3BD9F3E8-7
311,USD,Gabrielle,Edwards,07.04.2011 00:00:00,1,3578,27,A1847825-7
326,USD,Charles,Harris,07.04.2011 00:00:00,1,699,10,1C24B13E-1
336,USD,Sara,Ward,07.04.2011 00:00:00,1,699,10,A76FFF4F-D
347,AUD,Aimee,He,07.04.2011 00:00:00,1,3399,99,453BC4A4-9
345,AUD,Adam,Ross,07.04.2011 00:00:00,1,3399,99,487FACB5-1
310,AUD,Tabitha,Subram,07.04.2011 00:00:00,1,3578,27,B8532D62-A
310,AUD,Allen,Rodriguez,07.04.2011 00:00:00,1,3578,27,B7E1E15C-8
311,GBP,Claudia,Sun,08.04.2011 00:00:00,1,3578,27,7AA2A7DF-F
311,GBP,Craig,Moreno,08.04.2011 00:00:00,1,3578,27,840E49C1-5
310,DEM,Peter,Jai,08.04.2011 00:00:00,1,3578,27,E721669A-A
310,USD,Samuel,Mitchell,08.04.2011 00:00:00,1,3578,27,961DCA0F-0
312,USD,Savannah,King,08.04.2011 00:00:00,1,3578,27,6E3E9A22-7
348,AUD,Cheryl,Diaz,08.04.2011 00:00:00,1,3374,99,F30551D6-1
313,AUD,Louis,Zhou,08.04.2011 00:00:00,1,3578,27,F2F760C5-6
313,AUD,Wayne,Kumar,08.04.2011 00:00:00,1,3578,27,3F5343D0-3
328,AUD,Bonnie,Sharma,08.04.2011 00:00:00,1,699,10,13B3B895-A
314,GBP,Billy,Munoz,09.04.2011 00:00:00,1,3578,27,BBE1E4AC-0
310,USD,Tyrone,Dominguez,09.04.2011 00:00:00,1,3578,27,01C42A5C-1
313,AUD,Louis,Yuan,09.04.2011 00:00:00,1,3578,27,560C5DFF-F
311,AUD,Cedric,Zhou,09.04.2011 00:00:00,1,3578,27,BC68E55F-7
310,AUD,Kristine,Vazquez,09.04.2011 00:00:00,1,3578,27,B6E2EF53-D
310,DEM,Linda,Jimenez,10.04.2011 00:00:00,1,3578,27,2701C230-9
310,GBP,Willie,Xu,10.04.2011 00:00:00,1,3578,27,5330D0C5-4
310,GBP,Robyn,Carlson,10.04.2011 00:00:00,1,3578,27,DE9AB465-7
349,DEM,Janet,Gomez,10.04.2011 00:00:00,1,3374,99,AE1EE31A-9
310,USD,Jack,Nelson,10.04.2011 00:00:00,1,3578,27,D51FDBC4-2
349,USD,Marshall,Rai,10.04.2011 00:00:00,1,3374,99,509D7A81-2
351,AUD,Damien,Chander,10.04.2011 00:00:00,1,3374,99,667B46EC-C
310,AUD,Aimee,Li,10.04.2011 00:00:00,1,3578,27,6A06EA36-C
313,GBP,Derrick,Martin,11.04.2011 00:00:00,1,3578,27,5A690388-E
347,GBP,Randy,Zeng,11.04.2011 00:00:00,1,3399,99,39F72578-C
310,USD,Jordan,Campbell,11.04.2011 00:00:00,1,3578,27,8D8B5DCC-F
311,USD,Thomas,Butler,11.04.2011 00:00:00,1,3578,27,096AD680-4
314,USD,Maria,Edwards,11.04.2011 00:00:00,1,3578,27,664C68D4-4
312,USD,Xavier,Harris,11.04.2011 00:00:00,1,3578,27,DABB6579-B
351,AUD,Andr+es,Anand,11.04.2011 00:00:00,1,3374,99,EBA926A3-6
310,AUD,Shawna,Lal,11.04.2011 00:00:00,1,3578,27,6CE136F9-4
313,AUD,Bradley,Raji,11.04.2011 00:00:00,1,3578,27,B755229F-9
314,AUD,Bruce,Navarro,11.04.2011 00:00:00,1,3578,27,0DC5E721-7
313,AUD,Bridget,Tang,11.04.2011 00:00:00,1,3578,27,B2D925B8-1
314,AUD,Dustin,Nara,11.04.2011 00:00:00,1,3578,27,EE77376C-1
345,DEM,Bruce,Suri,12.04.2011 00:00:00,1,3399,99,7C30627B-1
313,USD,Alexa,Gray,12.04.2011 00:00:00,1,3578,27,2F856B0D-B
314,USD,Sean,Edwards,12.04.2011 00:00:00,1,3578,27,C2F5018E-3
345,USD,Lucas,Harris,12.04.2011 00:00:00,1,3399,99,E8EB7779-E
330,USD,Amber,Hill,12.04.2011 00:00:00,1,699,10,6E4B0E75-5
312,AUD,Alberto,Gill,12.04.2011 00:00:00,1,3578,27,1B32BBD6-1
311,USD,Eduardo,Clark,13.04.2011 00:00:00,1,3578,27,D18367E9-E
312,USD,Emma,Griffin,13.04.2011 00:00:00,1,3578,27,2C0301D0-F
312,AUD,Lacey,Li,13.04.2011 00:00:00,1,3578,27,2A55A741-D
314,DEM,Teresa,Ruiz,14.04.2011 00:00:00,1,3578,27,7FB58EAF-C
350,CAD,Emma,Murphy,14.04.2011 00:00:00,1,3374,99,7AF8EADB-7
314,USD,Isabella,Rodriguez,15.04.2011 00:00:00,1,3578,27,3FFF3F20-E
310,USD,Spencer,Henderson,15.04.2011 00:00:00,1,3578,27,0ECFCEF7-B
313,USD,Jonathan,Shan,15.04.2011 00:00:00,1,3578,27,33EC1349-C
351,AUD,Leah,Ye,15.04.2011 00:00:00,1,3374,99,FD95C11B-3
351,AUD,Cassie,Chande,15.04.2011 00:00:00,1,3374,99,8E8FA2BC-B
320,AUD,Natasha,Serrano,15.04.2011 00:00:00,1,699,10,56EA5DCB-5
310,USD,Jessica,Davis,16.04.2011 00:00:00,1,3578,27,87A981BD-A
312,USD,Rolando,Smith,16.04.2011 00:00:00,1,3578,27,CFE872B7-1
349,AUD,Latasha,Navarro,16.04.2011 00:00:00,1,3374,99,0C1F375A-2
310,DEM,Drew,Sharma,17.04.2011 00:00:00,1,3578,27,EB424BC7-6
311,USD,Lucas,Butler,17.04.2011 00:00:00,1,3578,27,39AA030C-1
312,USD,Carlos,James,17.04.2011 00:00:00,1,3578,27,7939F23E-5
345,AUD,Carolyn,Navarro,17.04.2011 00:00:00,1,3399,99,DFB3B3AF-9
311,AUD,Cristina,Raje,17.04.2011 00:00:00,1,3578,27,03423D74-A
311,AUD,Bruce,Hernandez,17.04.2011 00:00:00,1,3578,27,F5A0A62D-2
310,AUD,Drew,Goel,17.04.2011 00:00:00,1,3578,27,5F726DF3-C
311,AUD,Cesar,Suri,17.04.2011 00:00:00,1,3578,27,49F15002-9
313,DEM,Levi,Rana,18.04.2011 00:00:00,1,3578,27,B20BB9D1-8
326,DEM,Desiree,Gill,18.04.2011 00:00:00,1,699,10,C93FCEB2-C
313,USD,Gabriel,Diaz,18.04.2011 00:00:00,1,3578,27,800CA88F-6
312,AUD,Tracy,Xu,18.04.2011 00:00:00,1,3578,27,794993FB-7
311,AUD,Anna,Williams,18.04.2011 00:00:00,1,3578,27,A9ADBC27-7
314,DEM,Gerald,Moreno,19.04.2011 00:00:00,1,3578,27,A855511A-8
314,GBP,Toni,Sara,19.04.2011 00:00:00,1,3578,27,B753B92E-9
313,USD,Kaylee,Sanchez,19.04.2011 00:00:00,1,3578,27,02F0F701-7
314,USD,Ryan,Long,19.04.2011 00:00:00,1,3578,27,AEB74868-D
313,AUD,Douglas,Patel,19.04.2011 00:00:00,1,3578,27,E31F9ABB-9
312,AUD,Daniel,Martinez,19.04.2011 00:00:00,1,3578,27,11A80E79-F
314,GBP,Natalie,Gray,20.04.2011 00:00:00,1,3578,27,7CAA932F-A
312,USD,Samuel,Long,20.04.2011 00:00:00,1,3578,27,16CD2712-8
310,USD,Aimee,Liu,20.04.2011 00:00:00,1,3578,27,A8D5EECA-5
312,USD,Tyrone,Gill,21.04.2011 00:00:00,1,3578,27,72164944-3
322,CAD,Vanessa,Powell,21.04.2011 00:00:00,1,699,10,2E620533-6
344,AUD,Blake,Anderson,21.04.2011 00:00:00,1,3399,99,E23164BD-E
312,AUD,Joanna,Ortega,21.04.2011 00:00:00,1,3578,27,53CE8F81-A
310,GBP,Clinton,Blanco,22.04.2011 00:00:00,1,3578,27,C21B6A46-E
312,FRF,Kaitlin,Sanchez,22.04.2011 00:00:00,1,3578,27,5B5DAB1A-8
312,CAD,Jennifer,Parker,22.04.2011 00:00:00,1,3578,27,BD678460-F
334,USD,Charles,Wilson,22.04.2011 00:00:00,1,699,10,189A7B94-2
310,AUD,Edwin,Chander,22.04.2011 00:00:00,1,3578,27,D0EAC085-B
311,DEM,J+esus,Munoz,24.04.2011 00:00:00,1,3578,27,42B4F299-5
314,AUD,Renee,Martin,25.04.2011 00:00:00,1,3578,27,0DEE92C5-0
313,AUD,Phillip,Suri,25.04.2011 00:00:00,1,3578,27,18932145-0
312,FRF,Alan,Guo,26.04.2011 00:00:00,1,3578,27,8D587D22-E
311,USD,Nicole,Diaz,26.04.2011 00:00:00,1,3578,27,76D5A864-2
312,USD,Shelby,Cox,26.04.2011 00:00:00,1,3578,27,FE773B14-0
310,USD,Alexis,Jenkins,26.04.2011 00:00:00,1,3578,27,4961434D-8
313,USD,Wyatt,Collins,26.04.2011 00:00:00,1,3578,27,C1DD8ED1-6
332,GBP,Carol Ann,Rockne,26.04.2011 00:00:00,1,699,10,B39FB399-2
310,AUD,Cory,Malhotra,26.04.2011 00:00:00,1,3578,27,76F0DAB5-E
310,AUD,Carolyn,Ramos,26.04.2011 00:00:00,1,3578,27,326FDB23-7
312,AUD,Micheal,Saunders,26.04.2011 00:00:00,1,3578,27,0185444D-1
320,AUD,Daisy,Vazquez,26.04.2011 00:00:00,1,699,10,C58805B3-D
311,USD,Timothy,Cox,27.04.2011 00:00:00,1,3578,27,2D6EE399-C
314,USD,Jonathan,Adams,27.04.2011 00:00:00,1,3578,27,E7D74953-3
314,USD,Marco,Srini,27.04.2011 00:00:00,1,3578,27,91D6425F-B
334,GBP,Gary,Rubio,27.04.2011 00:00:00,1,699,10,6F12341E-1
313,AUD,Suzanne,Zeng,27.04.2011 00:00:00,1,3578,27,39CD1688-3
311,GBP,Olivia,Morris,28.04.2011 00:00:00,1,3578,27,05C5FDD4-0
332,DEM,Renee,Dominguez,28.04.2011 00:00:00,1,699,10,F2CEBFE2-5
314,CAD,Jennifer,Perry,28.04.2011 00:00:00,1,3578,27,4EF3ECE3-5
320,USD,Glenn,Huang,28.04.2011 00:00:00,1,699,10,BC93ED70-6
334,CAD,Eduardo,Lopez,28.04.2011 00:00:00,1,699,10,3D6CAAD4-1
346,AUD,Willie,Raji,28.04.2011 00:00:00,1,3399,99,14E382EB-2
351,AUD,Felicia,Jimenez,28.04.2011 00:00:00,1,3374,99,ADDBA372-E
314,AUD,Leah,Sun,28.04.2011 00:00:00,1,3578,27,EDA6029A-F
313,AUD,Connor,Yang,28.04.2011 00:00:00,1,3578,27,DFAC980E-0
322,AUD,Micah,Zeng,28.04.2011 00:00:00,1,699,10,FD7BF779-9
312,DEM,Briana,Torres,29.04.2011 00:00:00,1,3578,27,BBFDEEA5-3
312,USD,Robert,Clark,29.04.2011 00:00:00,1,3578,27,276335FB-0
330,USD,Nicolas,Rai,29.04.2011 00:00:00,1,699,10,48D55E80-7
345,AUD,Abby,Sai,29.04.2011 00:00:00,1,3399,99,E9BD0F16-4
314,AUD,Lacey,Xu,29.04.2011 00:00:00,1,3578,27,7049E08C-6
310,AUD,Shane,Schmidt,29.04.2011 00:00:00,1,3578,27,75885651-4
314,AUD,Caroline,Griffin,29.04.2011 00:00:00,1,3578,27,AD85B394-C
350,DEM,Ebony,Chandra,30.04.2011 00:00:00,1,3374,99,0224C9D9-2
350,USD,Brandon,Johnson,30.04.2011 00:00:00,1,3374,99,282713F6-0
347,DEM,Lindsey,Yuan,01.05.2011 00:00:00,1,3399,99,9DC9BA8B-5
314,USD,Ashlee,Sharma,01.05.2011 00:00:00,1,3578,27,770BCAE0-3
347,USD,Kyle,Long,01.05.2011 00:00:00,1,3399,99,E502DC8E-E
349,AUD,Bianca,Lin,01.05.2011 00:00:00,1,3374,99,48839631-1
344,AUD,Curtis,Yang,01.05.2011 00:00:00,1,3399,99,2229896D-5
313,USD,Justin,Anderson,01.05.2011 00:00:00,1,3578,27,47560A44-8
314,USD,Devin,Williams,02.05.2011 00:00:00,1,3578,27,2A9330D5-6
314,USD,Grace,Williams,02.05.2011 00:00:00,1,3578,27,FD63AFDD-A
312,USD,Isaiah,Murphy,02.05.2011 00:00:00,1,3578,27,7F373B0A-7
314,DEM,Kelli,Lu,03.05.2011 00:00:00,1,3578,27,BDFF0541-4
348,AUD,Kari,Alvarez,03.05.2011 00:00:00,1,3374,99,6BAB624E-C
346,AUD,Larry,Townsend,03.05.2011 00:00:00,1,3399,99,027C4B4C-2
310,AUD,Katie,Lal,03.05.2011 00:00:00,1,3578,27,F58BFBEE-5
313,USD,Gabrielle,Russell,04.05.2011 00:00:00,1,3578,27,BC62BF50-6
312,USD,Seth,Howard,04.05.2011 00:00:00,1,3578,27,62F49A7C-D
314,USD,Juan,Cooper,04.05.2011 00:00:00,1,3578,27,9817B5AA-A
311,USD,Edward,Collins,04.05.2011 00:00:00,1,3578,27,BC8F3232-E
342,CAD,Mariah,Simmons,04.05.2011 00:00:00,1,699,10,B6C8621B-7
346,AUD,Edgar,Sara,04.05.2011 00:00:00,1,3399,99,84FD95FB-A
310,DEM,Carl,Raje,05.05.2011 00:00:00,1,3578,27,0DC4BF42-1
330,FRF,Cara,Sun,05.05.2011 00:00:00,1,699,10,ECE7DDE8-E
314,USD,Robert,Campbell,05.05.2011 00:00:00,1,3578,27,03E938BB-5
313,USD,Martin,Fernandez,05.05.2011 00:00:00,1,3578,27,E1EFE117-0
310,AUD,Jeremiah,Hall,05.05.2011 00:00:00,1,3578,27,CD3E6E6F-A
345,AUD,Ross,Jordan,05.05.2011 00:00:00,1,3399,99,B3D5BED3-9
313,AUD,Eduardo,Harris,05.05.2011 00:00:00,1,3578,27,D9CCAB7E-A
310,FRF,Kaylee,Morris,06.05.2011 00:00:00,1,3578,27,60EC39DD-0
348,DEM,Marvin,Browning,06.05.2011 00:00:00,1,3374,99,36E1EFAC-2
310,USD,Henry,Stone,06.05.2011 00:00:00,1,3578,27,48B8969D-4
314,AUD,Cesar,Sai,06.05.2011 00:00:00,1,3578,27,10C4AA1F-9
345,AUD,April,Deng,06.05.2011 00:00:00,1,3399,99,1B79751A-B
